time,room_temp1,room_RH1,room_temp2,room_RH2,differential_pressure
2021-08-07 06:00:49,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:01:49,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:02:49,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:03:50,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:04:50,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:05:50,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:06:51,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:07:51,28.93,48.72,28.6,48.55,-0.97
2021-08-07 06:08:51,28.93,48.72,28.6,48.55,-0.97
2021-08-07 06:09:52,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:10:52,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:11:52,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:12:52,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:13:53,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:14:53,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:15:53,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:16:54,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:17:54,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:18:54,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:19:55,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:20:55,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:21:55,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:22:56,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:23:56,28.93,48.72,28.6,48.55,-0.97
2021-08-07 06:24:56,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:25:56,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:26:57,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:27:57,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:28:57,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:29:58,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:30:58,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:31:58,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:32:59,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:33:59,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:34:59,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:35:59,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:37:00,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:38:00,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:39:00,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:40:01,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:41:01,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:42:01,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:43:01,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:44:02,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:45:02,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:46:03,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:47:03,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:48:03,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:49:03,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:50:04,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:51:04,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:52:05,28.93,48.66,28.6,48.55,-1.1
2021-08-07 06:53:05,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:54:05,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:55:05,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:56:06,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:57:06,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:58:06,28.93,48.72,28.6,48.55,-1.1
2021-08-07 06:59:07,28.93,48.72,28.6,48.55,-1.1
2021-08-07 07:00:07,28.93,48.72,28.6,48.55,-0.97
2021-08-07 07:01:07,28.93,48.72,28.6,48.55,-1.1
2021-08-07 07:02:08,28.93,48.72,28.6,48.55,-1.1
2021-08-07 07:03:08,28.93,48.66,28.6,48.55,-1.1
2021-08-07 07:04:08,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:05:09,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:06:09,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:07:09,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:08:10,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:09:10,28.93,48.66,28.6,48.55,-1.1
2021-08-07 07:10:10,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:11:10,28.93,48.66,28.6,48.55,-1.1
2021-08-07 07:12:11,28.93,48.72,28.6,48.55,-1.1
2021-08-07 07:13:11,28.93,48.72,28.6,48.55,-1.1
2021-08-07 07:14:11,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:15:12,28.93,48.66,28.6,48.55,-0.97
2021-08-07 07:16:12,28.93,48.66,28.63,48.55,-1.1
2021-08-07 07:17:12,28.93,48.66,28.6,48.55,-1.1
2021-08-07 07:18:13,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:19:13,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:20:13,28.93,48.66,28.63,48.55,-1.1
2021-08-07 07:21:13,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:22:14,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:23:14,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:24:14,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:25:15,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:26:15,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:27:15,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:28:16,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:29:16,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:30:17,28.93,48.66,28.63,48.55,-1.17
2021-08-07 07:31:17,28.93,48.72,28.63,48.55,-1.1
2021-08-07 07:32:17,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:33:18,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:34:18,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:35:18,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:36:18,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:37:19,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:38:19,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:39:20,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:40:20,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:41:20,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:42:21,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:43:21,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:44:21,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:45:22,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:46:22,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:47:22,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:48:23,28.96,48.66,28.63,48.55,-0.97
2021-08-07 07:49:23,28.96,48.66,28.63,48.55,-1.1
2021-08-07 07:50:23,28.98,48.66,28.63,48.55,-1.1
2021-08-07 07:51:23,28.98,48.66,28.63,48.55,-1.1
2021-08-07 07:52:24,28.98,48.66,28.65,48.55,-1.1
2021-08-07 07:53:24,28.98,48.66,28.65,48.55,-0.97
2021-08-07 07:54:24,29.06,48.66,28.65,48.55,-0.97
2021-08-07 07:55:25,29.06,48.66,28.65,48.55,-1.1
2021-08-07 07:56:25,29.06,48.66,28.73,48.55,-1.1
2021-08-07 07:57:25,29.06,48.66,28.73,48.55,-0.97
2021-08-07 07:58:26,29.06,48.66,28.73,48.48,-1.1
2021-08-07 07:59:26,29.06,48.66,28.73,48.48,-1.1
2021-08-07 08:00:26,29.06,48.66,28.73,48.48,-1.1
2021-08-07 08:01:27,29.06,48.66,28.73,48.48,-1.1
2021-08-07 08:02:27,29.06,48.66,28.73,48.48,-1.1
2021-08-07 08:03:27,29.06,48.66,28.73,48.48,-0.97
2021-08-07 08:04:27,29.06,48.66,28.73,48.48,-0.97
2021-08-07 08:05:28,29.06,48.66,28.73,48.48,-1.1
2021-08-07 08:06:28,29.06,48.66,28.73,48.55,-0.97
2021-08-07 08:07:28,29.06,48.66,28.73,48.55,-0.97
2021-08-07 08:08:29,29.06,48.66,28.73,48.55,-0.97
2021-08-07 08:09:29,29.06,48.66,28.73,48.55,-1.1
2021-08-07 08:10:29,29.06,48.66,28.73,48.55,-1.1
2021-08-07 08:11:30,29.06,48.66,28.73,48.55,-1.1
2021-08-07 08:12:30,29.06,48.66,28.73,48.55,-1.1
2021-08-07 08:13:30,29.06,48.66,28.73,48.55,-1.1
2021-08-07 08:14:31,29.06,48.66,28.73,48.55,-1.1
2021-08-07 08:15:31,29.06,48.66,28.73,48.55,-1.03
2021-08-07 08:16:31,29.06,48.66,28.73,48.55,-1.03
2021-08-07 08:17:32,29.06,48.66,28.73,48.55,-1.03
2021-08-07 08:18:32,29.06,48.66,28.73,48.55,-1.03
2021-08-07 08:19:33,29.06,48.66,28.73,48.55,-1.17
2021-08-07 08:20:33,29.1,48.66,28.73,48.55,-1.03
2021-08-07 08:21:33,29.06,48.66,28.73,48.55,-1.17
2021-08-07 08:22:34,29.1,48.66,28.73,48.55,-1.03
2021-08-07 08:23:34,29.06,48.66,28.73,48.55,-1.03
2021-08-07 08:24:34,29.1,48.66,28.73,48.55,-1.03
2021-08-07 08:25:35,29.1,48.66,28.73,48.55,-1.17
2021-08-07 08:26:35,29.12,48.66,28.73,48.55,-1.03
2021-08-07 08:27:35,29.12,48.66,28.73,48.55,-1.03
2021-08-07 08:28:36,29.2,48.66,28.73,48.55,-1.03
2021-08-07 08:29:36,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:30:36,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:31:37,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:32:37,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:33:37,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:34:38,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:35:38,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:36:39,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:37:39,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:38:39,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:39:40,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:40:40,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:41:41,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:42:41,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:43:41,29.2,48.66,28.73,48.55,-1.25
2021-08-07 08:44:42,29.2,48.66,28.73,48.55,-0.07
2021-08-07 08:45:42,29.17,49.03,28.73,48.55,-1.17
2021-08-07 08:46:43,29.15,49.1,28.73,48.55,-1.17
2021-08-07 08:47:43,29.17,48.93,28.73,48.55,-1.31
2021-08-07 08:48:43,29.17,49.21,28.73,48.55,-1.31
2021-08-07 08:49:43,29.17,49.76,28.73,48.55,-1.31
2021-08-07 08:50:44,29.17,49.76,28.73,48.55,-1.31
2021-08-07 08:51:44,29.06,50.2,28.73,48.55,-1.31
2021-08-07 08:52:44,29.2,50.03,28.73,48.55,-1.31
2021-08-07 08:53:45,29.2,50.38,28.77,48.55,-1.31
2021-08-07 08:54:45,29.2,51.13,28.77,48.55,-1.31
2021-08-07 08:55:45,29.17,51.69,28.77,48.55,-1.31
2021-08-07 08:56:45,29.2,51.41,28.79,48.62,-1.31
2021-08-07 08:57:46,29.2,53.06,28.79,48.55,-1.31
2021-08-07 08:58:46,29.2,52.44,28.79,48.62,-1.31
2021-08-07 08:59:46,29.2,51.69,28.79,48.55,-1.31
2021-08-07 09:00:47,29.2,53.17,28.87,48.55,-1.31
2021-08-07 09:01:47,29.2,53.34,28.87,48.62,-1.31
2021-08-07 09:02:47,29.2,52.24,28.87,48.55,-1.31
2021-08-07 09:03:48,29.2,52.79,28.87,48.62,-1.31
2021-08-07 09:04:48,29.2,51.41,28.87,49.17,-1.31
2021-08-07 09:05:48,29.23,50.76,28.87,49.93,-1.25
2021-08-07 09:06:48,29.2,50.48,28.73,50.59,-1.25
2021-08-07 09:07:49,29.06,50.59,28.56,50.76,-1.25
2021-08-07 09:08:49,28.79,51.13,28.41,50.86,-1.25
2021-08-07 09:09:49,28.65,51.69,28.18,51.03,-1.1
2021-08-07 09:10:50,28.51,51.96,28.05,51.03,-1.1
2021-08-07 09:11:50,28.37,51.96,28.01,51.03,-1.1
2021-08-07 09:12:50,28.37,51.69,27.91,51.1,-1.1
2021-08-07 09:13:51,28.24,52.03,27.91,51.31,-1.17
2021-08-07 09:14:51,28.18,52.24,27.77,51.31,-1.17
2021-08-07 09:15:51,28.06,52.24,27.74,51.31,-1.17
2021-08-07 09:16:52,27.93,52.24,27.63,51.31,-1.17
2021-08-07 09:17:52,27.91,52.24,27.58,51.31,-1.17
2021-08-07 09:18:52,27.82,52.24,27.5,51.38,-1.17
2021-08-07 09:19:53,27.68,52.24,27.36,51.38,-1.17
2021-08-07 09:20:53,27.68,52.17,27.32,51.38,-1.17
2021-08-07 09:21:53,27.55,52.13,27.22,51.38,-1.17
2021-08-07 09:22:54,27.55,51.89,27.22,51.41,-1.17
2021-08-07 09:23:54,27.41,51.69,27.08,51.38,-1.1
2021-08-07 09:24:54,27.38,51.69,27.08,51.38,-1.1
2021-08-07 09:25:54,27.41,51.41,27.03,51.31,-1.1
2021-08-07 09:26:55,27.24,51.34,27.03,51.03,-1.1
2021-08-07 09:27:55,27.13,51.96,26.95,51.41,-1.1
2021-08-07 09:28:55,27.13,53.17,26.95,51.58,-1.1
2021-08-07 09:29:56,27.13,53.89,26.95,51.86,-1.1
2021-08-07 09:30:56,27.17,54.23,26.95,52.48,-1.1
2021-08-07 09:31:56,27.31,54.23,26.95,52.96,-1.1
2021-08-07 09:32:57,27.41,54.44,27.0,53.51,-1.1
2021-08-07 09:33:57,27.46,54.44,27.08,53.79,-1.1
2021-08-07 09:36:22,27.55,55.82,27.22,54.61,-1.25
2021-08-07 09:37:22,27.58,55.75,27.26,54.55,-1.25
2021-08-07 09:38:23,27.68,54.99,27.36,54.23,-1.25
2021-08-07 09:39:23,27.82,54.99,27.41,53.96,-1.38
2021-08-07 09:40:23,27.82,54.89,27.5,53.51,-1.38
2021-08-07 09:41:24,27.88,54.65,27.63,53.13,-1.38
2021-08-07 09:42:24,27.96,54.34,27.67,52.86,-1.25
2021-08-07 09:43:24,28.01,53.89,27.77,52.62,-1.1
2021-08-07 09:44:25,28.1,53.51,27.81,52.34,-1.1
2021-08-07 09:45:25,28.24,53.27,27.91,52.13,-1.1
2021-08-07 09:46:25,28.27,53.06,27.91,52.03,-1.1
2021-08-07 09:47:26,28.37,52.79,27.96,51.79,-1.1
2021-08-07 09:48:26,28.37,52.69,28.05,51.58,-1.1
2021-08-07 09:49:26,28.43,52.51,28.08,51.52,-1.1
2021-08-07 09:50:26,28.51,52.41,28.1,51.48,-1.1
2021-08-07 09:51:27,28.55,52.24,28.18,51.31,-1.1
2021-08-07 09:52:27,28.56,51.96,28.18,51.31,-1.1
2021-08-07 09:53:27,28.65,51.96,28.22,51.2,-1.1
2021-08-07 09:54:00,28.65,51.89,28.24,51.2,-1.1
2021-08-07 09:54:28,28.65,51.86,28.24,51.2,-1.03
2021-08-07 09:55:00,28.68,51.69,28.32,51.2,-1.03
2021-08-07 09:55:28,28.68,51.69,28.32,51.03,-1.03
2021-08-07 09:56:00,28.68,51.62,28.32,51.03,-1.03
2021-08-07 09:56:28,28.7,51.62,28.32,51.03,-1.03
2021-08-07 09:57:01,28.79,51.58,28.32,51.03,-1.03
2021-08-07 09:57:28,28.79,51.41,28.43,51.03,-1.03
2021-08-07 09:58:01,28.79,51.41,28.43,51.03,-1.1
2021-08-07 09:58:29,28.79,51.34,28.43,51.03,-1.1
2021-08-07 09:59:01,28.79,51.34,28.46,51.03,-1.1
2021-08-07 09:59:29,28.79,51.31,28.46,51.03,-1.1
2021-08-07 10:00:01,28.79,51.13,28.46,51.03,-1.1
2021-08-07 10:00:29,28.82,51.13,28.46,51.03,-1.03
2021-08-07 10:01:02,28.82,51.13,28.46,51.03,-1.03
2021-08-07 10:01:30,28.84,51.07,28.46,51.03,-1.03
2021-08-07 10:02:02,28.84,51.03,28.46,51.03,-1.03
2021-08-07 10:02:30,28.84,51.03,28.46,51.03,-1.03
2021-08-07 10:03:02,28.93,50.86,28.46,51.03,-1.03
2021-08-07 10:03:30,28.93,50.86,28.46,51.03,-1.03
2021-08-07 10:04:03,28.93,50.86,28.46,50.96,-1.03
2021-08-07 10:04:30,28.93,50.86,28.46,50.96,-1.03
2021-08-07 10:05:03,28.93,50.86,28.49,50.96,-1.1
2021-08-07 10:05:31,28.93,50.79,28.46,50.93,-1.1
2021-08-07 10:06:03,28.93,50.76,28.56,50.93,-1.1
2021-08-07 10:06:31,28.93,50.76,28.6,50.93,-1.1
2021-08-07 10:07:04,28.93,50.59,28.6,50.76,-1.1
2021-08-07 10:07:31,28.93,50.59,28.6,50.76,-1.1
2021-08-07 10:08:05,28.93,50.59,28.6,50.76,-1.1
2021-08-07 10:08:32,28.93,50.59,28.6,50.76,-1.1
2021-08-07 10:09:05,28.96,50.52,28.6,50.76,-1.1
2021-08-07 10:09:32,28.93,50.52,28.6,50.76,-1.1
2021-08-07 10:10:05,28.93,50.48,28.6,50.69,-1.03
2021-08-07 10:10:32,28.96,50.48,28.6,50.65,-1.03
2021-08-07 10:11:05,28.96,50.31,28.6,50.48,-1.03
2021-08-07 10:11:32,28.96,50.31,28.6,50.48,-1.03
2021-08-07 10:12:06,28.96,50.31,28.6,50.48,-1.03
2021-08-07 10:12:33,28.96,50.31,28.6,50.48,-0.97
2021-08-07 10:13:06,28.96,50.24,28.6,50.48,-1.38
2021-08-07 10:13:33,28.98,50.24,28.6,50.48,-1.38
2021-08-07 10:14:06,28.98,50.2,28.6,50.41,-1.31
2021-08-07 10:14:33,28.98,50.03,28.6,50.41,-1.38
2021-08-07 10:15:07,29.06,50.03,28.6,50.38,-1.38
2021-08-07 10:15:34,29.06,49.97,28.6,50.38,-1.38
2021-08-07 10:16:07,29.06,49.97,28.6,50.2,-1.38
2021-08-07 10:16:34,29.06,49.97,28.6,50.2,-1.38
2021-08-07 10:17:07,29.06,49.97,28.6,50.2,-1.38
2021-08-07 10:17:34,29.06,49.97,28.6,50.2,-1.38
2021-08-07 10:18:07,29.06,49.97,28.6,50.2,-1.31
2021-08-07 10:18:35,29.06,49.93,28.63,50.14,-1.38
2021-08-07 10:19:08,29.06,49.76,28.63,50.14,-1.52
2021-08-07 10:19:35,29.06,49.76,28.63,50.1,-1.38
2021-08-07 10:20:08,29.06,49.76,28.63,50.1,-1.38
2021-08-07 10:20:35,29.06,49.76,28.63,49.93,-1.31
2021-08-07 10:21:08,29.06,49.76,28.63,49.93,-1.38
2021-08-07 10:21:36,29.06,49.69,28.63,49.93,-1.31
2021-08-07 10:22:09,29.06,49.69,28.63,49.93,-1.38
2021-08-07 10:22:36,29.06,49.66,28.65,49.93,-1.38
2021-08-07 10:23:09,29.06,49.66,28.65,49.93,-1.38
2021-08-07 10:23:36,29.06,49.66,28.65,49.86,-1.38
2021-08-07 10:24:09,29.06,49.66,28.65,49.86,-1.38
2021-08-07 10:24:36,29.06,49.48,28.65,49.86,-1.38
2021-08-07 10:25:10,29.06,49.48,28.65,49.83,-1.38
2021-08-07 10:25:37,29.06,49.48,28.65,49.66,-1.38
2021-08-07 10:26:10,29.06,49.48,28.73,49.66,-0.97
2021-08-07 10:26:37,29.06,49.41,28.73,49.66,-0.97
2021-08-07 10:27:10,29.06,49.41,28.73,49.66,-0.97
2021-08-07 10:27:37,29.06,49.38,28.73,49.59,-1.03
2021-08-07 10:28:11,29.06,49.38,28.73,49.59,-1.03
2021-08-07 10:28:38,29.06,49.38,28.73,49.55,-1.03
2021-08-07 10:29:11,29.06,49.21,28.73,49.55,-1.03
2021-08-07 10:29:38,29.06,49.21,28.73,49.55,-1.03
2021-08-07 10:30:11,29.06,49.21,28.73,49.38,-1.03
2021-08-07 10:30:38,29.06,49.21,28.73,49.38,-1.03
2021-08-07 10:31:11,29.06,49.21,28.73,49.38,-1.03
